Iteration,Category,data_type,Min,Max,Mean,Median,STD
269,Speech,percussive,-0.37,0.42,0.0,-0.0,0.05
13,Speech,harmonic,-1.01,1.0,-0.0,0.0,0.12
256,Speech,harmonic,-0.22,0.28,0.0,-0.0,0.07
242,Speech,harmonic,-0.23,0.23,0.0,0.0,0.04
227,Speech,percussive,-0.73,0.79,-0.0,-0.0,0.04
255,Speech,percussive,-0.88,0.89,0.0,0.0,0.09
70,Speech,harmonic,-0.43,0.5,0.0,-0.0,0.09
175,Speech,percussive,-0.6,0.5,-0.0,0.0,0.08
215,Speech,percussive,-0.33,0.45,-0.0,-0.0,0.06
116,Speech,harmonic,-0.48,0.47,-0.0,-0.0,0.05
116,Speech,percussive,-0.48,0.32,-0.0,-0.0,0.03
54,Speech,percussive,-0.77,0.82,-0.0,0.0,0.16
117,Speech,harmonic,-0.15,0.16,-0.0,-0.0,0.02
117,Speech,percussive,-0.59,0.67,-0.0,-0.0,0.07
118,Speech,harmonic,-0.33,0.41,-0.0,-0.0,0.07
54,Speech,harmonic,-0.45,0.43,0.0,0.0,0.05
118,Speech,percussive,-0.58,0.37,0.0,-0.0,0.05
119,Speech,harmonic,-0.02,0.03,0.0,0.0,0.0
115,Speech,percussive,-0.36,0.28,0.0,-0.0,0.03
119,Speech,percussive,-0.5,0.46,0.0,0.0,0.04
120,Speech,harmonic,-0.12,0.17,-0.0,-0.0,0.02
120,Speech,percussive,-0.33,0.23,-0.0,-0.0,0.03
121,Speech,harmonic,-0.38,0.27,0.0,0.0,0.07
53,Speech,harmonic,-0.0,0.0,-0.0,0.0,0.0
121,Speech,percussive,-0.46,0.49,0.0,-0.0,0.06
122,Speech,harmonic,-0.26,0.34,-0.0,-0.0,0.04
122,Speech,percussive,-0.53,0.48,-0.0,0.0,0.07
52,Speech,percussive,-0.91,0.9,-0.0,0.0,0.09
123,Speech,harmonic,-0.53,0.57,0.0,0.0,0.13
53,Speech,percussive,-0.0,0.0,-0.0,-0.0,0.0
123,Speech,percussive,-0.79,0.87,0.0,-0.0,0.14
55,Speech,harmonic,-0.46,0.32,-0.0,0.0,0.08
114,Speech,percussive,-0.11,0.16,-0.0,-0.0,0.02
107,Speech,harmonic,-0.13,0.31,-0.0,-0.0,0.03
107,Speech,percussive,-0.63,0.71,-0.0,-0.0,0.09
57,Speech,percussive,-0.46,0.42,-0.0,-0.0,0.07
108,Speech,harmonic,-0.4,0.41,0.0,-0.0,0.05
108,Speech,percussive,-0.56,0.49,0.0,0.0,0.06
109,Speech,harmonic,-0.0,0.0,0.0,0.0,0.0
57,Speech,harmonic,-0.32,0.39,-0.0,-0.0,0.06
109,Speech,percussive,-0.01,0.01,-0.0,-0.0,0.0
110,Speech,harmonic,-0.43,0.38,0.0,0.0,0.04
115,Speech,harmonic,-0.17,0.15,-0.0,-0.0,0.03
110,Speech,percussive,-0.93,0.95,0.0,0.0,0.1
111,Speech,harmonic,-0.26,0.22,-0.0,0.0,0.04
111,Speech,percussive,-0.85,0.82,0.0,0.0,0.14
112,Speech,harmonic,-0.11,0.19,0.0,-0.0,0.03
56,Speech,harmonic,-0.13,0.14,0.0,-0.0,0.02
112,Speech,percussive,-0.19,0.22,0.0,-0.0,0.03
113,Speech,harmonic,-0.08,0.12,-0.0,0.0,0.01
113,Speech,percussive,-0.96,0.87,0.0,-0.0,0.08
55,Speech,percussive,-0.58,0.44,0.0,0.0,0.06
114,Speech,harmonic,-0.07,0.09,-0.0,-0.0,0.02
56,Speech,percussive,-0.22,0.23,0.0,-0.0,0.02
124,Speech,harmonic,-0.11,0.12,0.0,-0.0,0.02
52,Speech,harmonic,-0.2,0.17,0.0,0.0,0.03
124,Speech,percussive,-0.63,0.73,0.0,0.0,0.05
134,Speech,percussive,-0.33,0.31,0.0,-0.0,0.03
48,Speech,percussive,-0.2,0.19,0.0,0.0,0.03
135,Speech,harmonic,-0.42,0.48,-0.0,-0.0,0.07
135,Speech,percussive,-0.88,0.87,0.0,0.0,0.14
136,Speech,harmonic,-0.21,0.41,-0.0,-0.0,0.05
48,Speech,harmonic,-0.33,0.26,0.0,0.0,0.05
136,Speech,percussive,-0.51,0.59,0.0,-0.0,0.08
137,Speech,harmonic,-0.43,0.31,0.0,-0.0,0.09
137,Speech,percussive,-0.6,0.52,-0.0,0.0,0.07
134,Speech,harmonic,-0.09,0.14,-0.0,-0.0,0.03
47,Speech,percussive,-0.67,0.56,-0.0,-0.0,0.06
138,Speech,percussive,-0.56,0.63,-0.0,0.0,0.07
139,Speech,harmonic,-0.21,0.24,-0.0,0.0,0.03
47,Speech,harmonic,-0.32,0.35,-0.0,0.0,0.08
139,Speech,percussive,-0.54,0.54,0.0,0.0,0.07
140,Speech,harmonic,-0.38,0.28,0.0,-0.0,0.07
140,Speech,percussive,-0.4,0.43,0.0,0.0,0.07
141,Speech,harmonic,-0.14,0.14,-0.0,0.0,0.02
46,Speech,percussive,-0.58,0.52,-0.0,-0.0,0.11
141,Speech,percussive,-0.68,0.75,-0.0,0.0,0.08
138,Speech,harmonic,-0.14,0.16,0.0,-0.0,0.03
133,Speech,percussive,-0.35,0.36,-0.0,-0.0,0.04
49,Speech,harmonic,-0.13,0.12,0.0,0.0,0.02
133,Speech,harmonic,-0.25,0.24,0.0,-0.0,0.05
125,Speech,harmonic,-0.11,0.09,0.0,-0.0,0.01
125,Speech,percussive,-0.52,0.47,0.0,-0.0,0.07
51,Speech,percussive,-0.33,0.25,-0.0,-0.0,0.03
126,Speech,harmonic,-0.18,0.23,0.0,-0.0,0.03
126,Speech,percussive,-0.33,0.32,0.0,-0.0,0.05
127,Speech,harmonic,-0.61,0.56,0.0,0.0,0.14
51,Speech,harmonic,-0.18,0.16,-0.0,-0.0,0.03
127,Speech,percussive,-0.61,0.53,-0.0,0.0,0.08
128,Speech,harmonic,-0.29,0.33,0.0,-0.0,0.07
128,Speech,percussive,-0.3,0.25,0.0,-0.0,0.04
50,Speech,percussive,-0.26,0.29,-0.0,-0.0,0.04
129,Speech,harmonic,-0.15,0.17,0.0,0.0,0.02
129,Speech,percussive,-0.42,0.26,-0.0,-0.0,0.05
130,Speech,harmonic,-0.2,0.19,-0.0,-0.0,0.03
50,Speech,harmonic,-0.11,0.13,-0.0,-0.0,0.02
130,Speech,percussive,-0.41,0.47,0.0,0.0,0.06
131,Speech,harmonic,-0.23,0.15,0.0,0.0,0.04
131,Speech,percussive,-0.44,0.38,-0.0,0.0,0.06
49,Speech,percussive,-0.48,0.38,0.0,0.0,0.05
132,Speech,harmonic,-0.23,0.23,0.0,0.0,0.03
132,Speech,percussive,-0.37,0.31,0.0,0.0,0.05
106,Speech,percussive,-0.41,0.35,-0.0,0.0,0.04
142,Speech,harmonic,-0.35,0.42,-0.0,0.0,0.09
58,Speech,harmonic,-0.35,0.28,-0.0,0.0,0.06
105,Speech,percussive,-0.38,0.3,0.0,-0.0,0.05
79,Speech,percussive,-0.66,0.54,-0.0,0.0,0.09
80,Speech,harmonic,-0.29,0.28,-0.0,0.0,0.08
80,Speech,percussive,-0.37,0.28,0.0,-0.0,0.04
66,Speech,percussive,-0.8,0.75,-0.0,-0.0,0.09
81,Speech,harmonic,-0.02,0.02,-0.0,0.0,0.0
81,Speech,percussive,-0.61,0.64,-0.0,-0.0,0.05
82,Speech,harmonic,-0.18,0.17,0.0,0.0,0.05
66,Speech,harmonic,-0.44,0.31,-0.0,-0.0,0.08
82,Speech,percussive,-0.21,0.19,0.0,0.0,0.03
67,Speech,harmonic,-0.28,0.31,0.0,-0.0,0.08
83,Speech,harmonic,-0.11,0.1,0.0,0.0,0.02
65,Speech,percussive,-0.33,0.29,-0.0,0.0,0.03
84,Speech,harmonic,-0.18,0.17,-0.0,-0.0,0.06
84,Speech,percussive,-0.29,0.26,0.0,-0.0,0.03
85,Speech,harmonic,-0.24,0.26,-0.0,-0.0,0.06
65,Speech,harmonic,-0.14,0.18,-0.0,-0.0,0.05
85,Speech,percussive,-0.48,0.54,0.0,-0.0,0.07
86,Speech,harmonic,-0.21,0.22,-0.0,-0.0,0.03
86,Speech,percussive,-0.18,0.22,-0.0,0.0,0.03
64,Speech,percussive,-0.47,0.69,-0.0,-0.0,0.07
83,Speech,percussive,-0.33,0.3,0.0,0.0,0.04
87,Speech,harmonic,-0.25,0.25,-0.0,-0.0,0.05
79,Speech,harmonic,-0.52,0.34,0.0,0.0,0.12
78,Speech,harmonic,-0.17,0.21,0.0,-0.0,0.04
70,Speech,percussive,-0.45,0.46,0.0,-0.0,0.08
71,Speech,harmonic,-0.14,0.25,-0.0,-0.0,0.02
71,Speech,percussive,-0.89,0.91,0.0,-0.0,0.12
69,Speech,percussive,-0.34,0.25,0.0,-0.0,0.03
72,Speech,harmonic,-0.52,0.56,-0.0,0.0,0.13
72,Speech,percussive,-0.84,0.67,0.0,0.0,0.09
73,Speech,harmonic,-0.2,0.18,-0.0,0.0,0.03
69,Speech,harmonic,-0.3,0.38,0.0,-0.0,0.05
73,Speech,percussive,-0.6,0.58,-0.0,0.0,0.08
78,Speech,percussive,-0.39,0.39,0.0,0.0,0.04
74,Speech,harmonic,-0.24,0.28,0.0,-0.0,0.05
68,Speech,percussive,-0.17,0.26,0.0,-0.0,0.03
75,Speech,harmonic,-0.1,0.09,0.0,-0.0,0.01
75,Speech,percussive,-0.67,0.73,0.0,0.0,0.06
76,Speech,harmonic,-0.25,0.15,-0.0,0.0,0.04
68,Speech,harmonic,-0.17,0.24,0.0,-0.0,0.05
76,Speech,percussive,-0.41,0.54,0.0,0.0,0.06
77,Speech,harmonic,-0.33,0.37,-0.0,-0.0,0.09
77,Speech,percussive,-0.65,0.69,-0.0,-0.0,0.09
67,Speech,percussive,-0.39,0.36,0.0,-0.0,0.05
74,Speech,percussive,-0.7,0.72,-0.0,-0.0,0.1
87,Speech,percussive,-0.44,0.55,-0.0,-0.0,0.07
88,Speech,harmonic,-0.13,0.19,0.0,-0.0,0.03
64,Speech,harmonic,-0.18,0.15,0.0,0.0,0.03
98,Speech,harmonic,-0.2,0.25,0.0,-0.0,0.04
98,Speech,percussive,-0.4,0.72,0.0,-0.0,0.07
60,Speech,percussive,-0.21,0.38,0.0,-0.0,0.03
99,Speech,harmonic,-0.31,0.35,-0.0,0.0,0.08
99,Speech,percussive,-0.79,0.79,0.0,0.0,0.09
100,Speech,harmonic,-0.18,0.25,0.0,-0.0,0.03
60,Speech,harmonic,-0.18,0.32,0.0,-0.0,0.06
100,Speech,percussive,-0.68,0.78,0.0,-0.0,0.07
101,Speech,harmonic,-0.02,0.02,0.0,-0.0,0.0
97,Speech,percussive,-0.7,0.66,0.0,0.0,0.12
101,Speech,percussive,-0.4,0.33,0.0,-0.0,0.02
102,Speech,harmonic,-0.02,0.02,0.0,-0.0,0.0
102,Speech,percussive,-0.04,0.06,-0.0,-0.0,0.01
103,Speech,harmonic,-0.31,0.43,0.0,-0.0,0.05
59,Speech,harmonic,-0.43,0.51,-0.0,-0.0,0.1
103,Speech,percussive,-0.78,0.73,-0.0,-0.0,0.14
104,Speech,harmonic,-0.21,0.2,0.0,-0.0,0.05
104,Speech,percussive,-0.36,0.32,0.0,0.0,0.05
58,Speech,percussive,-0.71,0.51,-0.0,0.0,0.05
105,Speech,harmonic,-0.27,0.16,0.0,-0.0,0.04
59,Speech,percussive,-0.59,0.52,0.0,-0.0,0.08
61,Speech,harmonic,-0.56,0.44,0.0,0.0,0.13
97,Speech,harmonic,-0.37,0.32,0.0,0.0,0.08
96,Speech,percussive,-0.24,0.44,0.0,-0.0,0.03
88,Speech,percussive,-0.8,0.58,-0.0,-0.0,0.05
89,Speech,harmonic,-0.02,0.03,-0.0,-0.0,0.0
89,Speech,percussive,-0.16,0.25,-0.0,0.0,0.01
63,Speech,percussive,-0.38,0.51,-0.0,-0.0,0.05
90,Speech,harmonic,-0.07,0.08,-0.0,0.0,0.01
90,Speech,percussive,-0.39,0.39,-0.0,0.0,0.06
91,Speech,harmonic,-0.19,0.32,0.0,-0.0,0.06
63,Speech,harmonic,-0.13,0.15,-0.0,-0.0,0.02
91,Speech,percussive,-0.28,0.27,-0.0,-0.0,0.05
92,Speech,harmonic,-0.4,0.4,-0.0,-0.0,0.06
92,Speech,percussive,-0.36,0.48,-0.0,-0.0,0.06
62,Speech,percussive,-0.89,0.88,0.0,0.0,0.09
93,Speech,harmonic,-0.37,0.36,-0.0,-0.0,0.08
93,Speech,percussive,-0.67,0.58,-0.0,0.0,0.08
94,Speech,harmonic,-0.13,0.1,-0.0,0.0,0.04
62,Speech,harmonic,-0.21,0.19,0.0,0.0,0.04
94,Speech,percussive,-0.3,0.25,-0.0,0.0,0.03
95,Speech,harmonic,-0.08,0.11,0.0,-0.0,0.02
95,Speech,percussive,-0.29,0.33,0.0,-0.0,0.03
61,Speech,percussive,-0.77,0.59,0.0,0.0,0.1
96,Speech,harmonic,-0.13,0.18,0.0,-0.0,0.04
106,Speech,harmonic,-0.08,0.06,-0.0,0.0,0.01
142,Speech,percussive,-0.5,0.52,-0.0,-0.0,0.07
46,Speech,harmonic,-0.48,0.53,0.0,-0.0,0.11
143,Speech,harmonic,-0.19,0.23,0.0,-0.0,0.04
189,Speech,percussive,-0.2,0.26,0.0,-0.0,0.04
190,Speech,harmonic,-0.12,0.1,-0.0,-0.0,0.01
190,Speech,percussive,-0.42,0.51,-0.0,0.0,0.06
30,Speech,harmonic,-0.22,0.14,-0.0,0.0,0.05
191,Speech,harmonic,-0.05,0.04,-0.0,-0.0,0.01
191,Speech,percussive,-0.19,0.14,0.0,0.0,0.02
192,Speech,harmonic,-0.21,0.19,0.0,0.0,0.03
29,Speech,percussive,-0.58,0.63,0.0,-0.0,0.1
192,Speech,percussive,-0.25,0.33,0.0,0.0,0.03
30,Speech,percussive,-0.37,0.44,-0.0,-0.0,0.04
193,Speech,harmonic,-0.1,0.1,0.0,-0.0,0.01
29,Speech,harmonic,-0.35,0.35,0.0,-0.0,0.07
194,Speech,harmonic,-0.07,0.07,-0.0,0.0,0.01
194,Speech,percussive,-0.1,0.09,-0.0,0.0,0.01
195,Speech,harmonic,-0.06,0.07,-0.0,-0.0,0.01
28,Speech,percussive,-0.49,0.59,0.0,-0.0,0.09
195,Speech,percussive,-0.2,0.15,0.0,-0.0,0.02
196,Speech,harmonic,-0.38,0.46,0.0,-0.0,0.08
196,Speech,percussive,-0.77,0.59,-0.0,-0.0,0.1
28,Speech,harmonic,-0.41,0.48,0.0,0.0,0.09
193,Speech,percussive,-0.31,0.33,0.0,0.0,0.04
197,Speech,harmonic,-0.45,0.48,-0.0,0.0,0.12
189,Speech,harmonic,-0.12,0.16,-0.0,-0.0,0.03
188,Speech,harmonic,-0.26,0.2,0.0,0.0,0.04
180,Speech,percussive,-0.87,0.85,0.0,0.0,0.05
181,Speech,harmonic,-0.08,0.07,0.0,0.0,0.01
181,Speech,percussive,-0.45,0.4,-0.0,0.0,0.04
33,Speech,harmonic,-0.43,0.38,-0.0,0.0,0.08
182,Speech,harmonic,-0.2,0.2,0.0,0.0,0.03
182,Speech,percussive,-0.99,0.86,0.0,-0.0,0.08
183,Speech,harmonic,-0.31,0.43,0.0,-0.0,0.08
32,Speech,percussive,-0.56,0.46,0.0,0.0,0.1
183,Speech,percussive,-0.92,0.58,-0.0,-0.0,0.09
188,Speech,percussive,-0.62,0.46,0.0,0.0,0.06
184,Speech,harmonic,-0.28,0.32,0.0,0.0,0.04
32,Speech,harmonic,-0.58,0.47,0.0,0.0,0.07
185,Speech,harmonic,-0.13,0.12,0.0,-0.0,0.02
185,Speech,percussive,-0.37,0.33,0.0,-0.0,0.04
186,Speech,harmonic,-0.04,0.05,-0.0,0.0,0.0
31,Speech,percussive,-0.4,0.51,0.0,0.0,0.05
186,Speech,percussive,-0.1,0.15,0.0,-0.0,0.01
187,Speech,harmonic,-0.24,0.24,-0.0,0.0,0.05
187,Speech,percussive,-0.67,0.56,-0.0,0.0,0.06
31,Speech,harmonic,-0.07,0.06,0.0,0.0,0.01
184,Speech,percussive,-0.44,0.47,-0.0,-0.0,0.07
197,Speech,percussive,-0.73,0.81,0.0,0.0,0.1
198,Speech,harmonic,-0.18,0.19,0.0,-0.0,0.03
27,Speech,percussive,-0.97,0.32,-0.0,-0.0,0.05
208,Speech,harmonic,-0.16,0.12,0.0,0.0,0.03
208,Speech,percussive,-0.37,0.27,-0.0,0.0,0.05
24,Speech,harmonic,-0.06,0.12,-0.0,-0.0,0.01
209,Speech,harmonic,-0.23,0.29,0.0,-0.0,0.05
209,Speech,percussive,-0.5,0.36,0.0,0.0,0.05
210,Speech,harmonic,-0.23,0.28,0.0,-0.0,0.05
23,Speech,percussive,-0.34,0.27,0.0,0.0,0.04
210,Speech,percussive,-0.48,0.35,0.0,-0.0,0.03
211,Speech,harmonic,-0.23,0.22,-0.0,-0.0,0.03
207,Speech,percussive,-0.56,0.89,0.0,0.0,0.08
211,Speech,percussive,-0.19,0.2,-0.0,-0.0,0.03
212,Speech,harmonic,-0.2,0.16,0.0,0.0,0.04
212,Speech,percussive,-0.59,0.44,0.0,0.0,0.06
213,Speech,harmonic,-0.21,0.23,-0.0,-0.0,0.06
22,Speech,percussive,-0.85,0.82,0.0,0.0,0.1
213,Speech,percussive,-0.6,0.53,0.0,-0.0,0.06
214,Speech,harmonic,-0.34,0.37,-0.0,-0.0,0.09
214,Speech,percussive,-0.25,0.33,-0.0,0.0,0.04
22,Speech,harmonic,-0.78,0.74,0.0,-0.0,0.1
215,Speech,harmonic,-0.21,0.29,-0.0,-0.0,0.06
23,Speech,harmonic,-0.16,0.17,0.0,-0.0,0.03
24,Speech,percussive,-0.55,0.53,-0.0,-0.0,0.04
207,Speech,harmonic,-0.57,0.38,0.0,0.0,0.11
206,Speech,percussive,-0.28,0.33,-0.0,0.0,0.03
198,Speech,percussive,-0.47,0.4,0.0,0.0,0.04
199,Speech,harmonic,-0.29,0.24,-0.0,0.0,0.06
199,Speech,percussive,-0.44,0.38,-0.0,0.0,0.04
27,Speech,harmonic,-0.1,0.07,-0.0,0.0,0.02
200,Speech,harmonic,-0.39,0.36,0.0,0.0,0.08
200,Speech,percussive,-0.51,0.66,-0.0,-0.0,0.08
201,Speech,harmonic,-0.31,0.37,0.0,-0.0,0.07
26,Speech,percussive,-0.41,0.43,0.0,-0.0,0.07
201,Speech,percussive,-0.66,0.63,-0.0,-0.0,0.1
202,Speech,harmonic,-0.51,0.56,-0.0,-0.0,0.09
202,Speech,percussive,-0.78,0.75,-0.0,-0.0,0.13
26,Speech,harmonic,-0.28,0.44,-0.0,-0.0,0.07
203,Speech,harmonic,-0.0,0.0,-0.0,-0.0,0.0
203,Speech,percussive,-0.0,0.0,-0.0,-0.0,0.0
204,Speech,harmonic,-0.13,0.09,-0.0,0.0,0.02
25,Speech,percussive,-0.77,0.72,0.0,-0.0,0.12
204,Speech,percussive,-0.41,0.29,-0.0,0.0,0.04
205,Speech,harmonic,-0.27,0.28,0.0,-0.0,0.07
205,Speech,percussive,-0.38,0.35,0.0,0.0,0.05
25,Speech,harmonic,-0.51,0.39,-0.0,-0.0,0.1
206,Speech,harmonic,-0.31,0.23,-0.0,0.0,0.06
33,Speech,percussive,-0.66,0.62,0.0,-0.0,0.11
180,Speech,harmonic,-0.16,0.15,0.0,0.0,0.03
179,Speech,percussive,-0.46,0.62,0.0,-0.0,0.07
179,Speech,harmonic,-0.33,0.41,0.0,-0.0,0.05
153,Speech,harmonic,-0.35,0.38,0.0,0.0,0.07
42,Speech,percussive,-0.47,0.52,-0.0,0.0,0.05
153,Speech,percussive,-0.48,0.47,0.0,-0.0,0.06
154,Speech,harmonic,-0.19,0.19,-0.0,0.0,0.02
154,Speech,percussive,-0.96,0.98,-0.0,0.0,0.16
42,Speech,harmonic,-0.81,0.42,-0.06,-0.06,0.09
155,Speech,harmonic,-0.27,0.28,0.0,-0.0,0.04
155,Speech,percussive,-0.5,0.51,0.0,-0.0,0.06
156,Speech,harmonic,-0.18,0.23,0.0,-0.0,0.05
152,Speech,percussive,-0.56,0.44,-0.0,0.0,0.05
41,Speech,percussive,-0.54,0.49,-0.0,-0.0,0.05
157,Speech,harmonic,-0.83,0.66,0.0,-0.0,0.13
157,Speech,percussive,-0.73,0.57,0.0,0.0,0.07
41,Speech,harmonic,-0.3,0.34,-0.0,-0.0,0.06
158,Speech,harmonic,-0.22,0.25,0.0,-0.0,0.05
158,Speech,percussive,-0.41,0.33,-0.0,-0.0,0.07
159,Speech,harmonic,-0.27,0.27,0.0,-0.0,0.05
40,Speech,percussive,-0.4,0.44,0.0,0.0,0.06
159,Speech,percussive,-0.29,0.46,0.0,-0.0,0.04
160,Speech,harmonic,-0.33,0.22,-0.0,0.0,0.04
156,Speech,percussive,-0.42,0.36,0.0,0.0,0.06
152,Speech,harmonic,-0.26,0.38,0.0,-0.0,0.05
43,Speech,harmonic,-0.14,0.13,0.0,0.0,0.02
151,Speech,percussive,-0.69,0.64,-0.0,-0.0,0.07
143,Speech,percussive,-0.45,0.44,-0.0,-0.0,0.08
144,Speech,harmonic,-0.33,0.33,0.0,0.0,0.05
45,Speech,percussive,-0.17,0.12,-0.0,-0.0,0.01
144,Speech,percussive,-0.46,0.49,0.0,0.0,0.04
145,Speech,harmonic,-0.16,0.22,0.0,-0.0,0.05
145,Speech,percussive,-0.39,0.56,0.0,-0.0,0.07
45,Speech,harmonic,-0.09,0.1,0.0,-0.0,0.02
146,Speech,harmonic,-0.25,0.34,-0.0,-0.0,0.06
146,Speech,percussive,-0.53,0.57,-0.0,-0.0,0.08
147,Speech,harmonic,-0.22,0.18,-0.0,0.0,0.03
44,Speech,percussive,-0.58,0.49,-0.0,-0.0,0.07
147,Speech,percussive,-0.29,0.24,0.0,0.0,0.04
148,Speech,harmonic,-0.18,0.19,-0.0,0.0,0.04
148,Speech,percussive,-0.34,0.28,-0.0,0.0,0.04
44,Speech,harmonic,-0.31,0.38,-0.0,-0.0,0.07
149,Speech,harmonic,-0.14,0.14,0.0,0.0,0.02
149,Speech,percussive,-0.63,0.58,0.0,0.0,0.05
150,Speech,harmonic,-0.14,0.16,-0.0,-0.0,0.03
43,Speech,percussive,-0.39,0.32,0.0,-0.0,0.03
150,Speech,percussive,-0.33,0.25,-0.0,0.0,0.03
151,Speech,harmonic,-0.26,0.35,0.0,-0.0,0.08
160,Speech,percussive,-0.55,0.35,-0.0,0.0,0.07
216,Speech,harmonic,-0.29,0.24,0.0,0.0,0.04
40,Speech,harmonic,-0.11,0.17,0.0,-0.0,0.04
161,Speech,percussive,-0.47,0.63,-0.0,-0.0,0.07
36,Speech,percussive,-0.34,0.43,-0.0,-0.0,0.05
171,Speech,percussive,-0.67,0.7,0.0,0.0,0.12
172,Speech,harmonic,-0.21,0.16,0.0,0.0,0.04
172,Speech,percussive,-0.34,0.55,0.0,-0.0,0.06
36,Speech,harmonic,-0.43,0.45,0.0,-0.0,0.11
173,Speech,harmonic,-0.33,0.31,0.0,-0.0,0.05
173,Speech,percussive,-0.52,0.52,0.0,-0.0,0.07
174,Speech,harmonic,-0.25,0.27,0.0,0.0,0.06
35,Speech,percussive,-0.76,0.74,-0.0,0.0,0.11
171,Speech,harmonic,-0.33,0.49,0.0,-0.0,0.11
174,Speech,percussive,-0.18,0.24,0.0,-0.0,0.03
35,Speech,harmonic,-0.8,0.55,-0.0,0.0,0.16
176,Speech,harmonic,-0.12,0.16,0.0,-0.0,0.03
176,Speech,percussive,-0.19,0.2,-0.0,0.0,0.02
177,Speech,harmonic,-0.41,0.43,-0.0,0.0,0.06
34,Speech,percussive,-0.31,0.38,0.0,0.0,0.04
177,Speech,percussive,-0.84,0.8,0.0,-0.0,0.09
178,Speech,harmonic,-0.23,0.2,0.0,0.0,0.03
178,Speech,percussive,-0.52,0.77,-0.0,-0.0,0.06
34,Speech,harmonic,-0.21,0.17,0.0,0.0,0.04
175,Speech,harmonic,-0.4,0.39,-0.0,-0.0,0.06
170,Speech,percussive,-0.78,0.67,0.0,0.0,0.07
170,Speech,harmonic,-0.42,0.45,0.0,-0.0,0.05
37,Speech,harmonic,-0.38,0.31,-0.0,-0.0,0.07
162,Speech,harmonic,-0.17,0.13,0.0,0.0,0.03
39,Speech,percussive,-0.57,0.65,-0.0,0.0,0.05
162,Speech,percussive,-0.33,0.23,0.0,0.0,0.03
163,Speech,harmonic,-0.17,0.16,-0.0,0.0,0.02
163,Speech,percussive,-0.27,0.38,-0.0,-0.0,0.04
39,Speech,harmonic,-0.18,0.18,-0.0,-0.0,0.03
164,Speech,harmonic,-0.3,0.21,-0.0,0.0,0.07
164,Speech,percussive,-0.48,0.34,0.0,0.0,0.05
165,Speech,harmonic,-0.15,0.18,-0.0,0.0,0.03
38,Speech,percussive,-0.49,0.36,0.0,0.0,0.03
165,Speech,percussive,-0.43,0.45,-0.0,-0.0,0.04
166,Speech,harmonic,-0.25,0.21,0.0,0.0,0.04
166,Speech,percussive,-0.34,0.28,-0.0,0.0,0.05
38,Speech,harmonic,-0.12,0.08,0.0,0.0,0.02
167,Speech,harmonic,-0.26,0.3,0.0,-0.0,0.05
167,Speech,percussive,-0.54,0.57,-0.0,-0.0,0.09
168,Speech,harmonic,-0.16,0.28,0.0,-0.0,0.04
37,Speech,percussive,-0.28,0.4,0.0,-0.0,0.04
168,Speech,percussive,-0.42,0.39,-0.0,-0.0,0.05
169,Speech,harmonic,-0.42,0.4,0.0,0.0,0.08
169,Speech,percussive,-0.78,0.64,0.0,0.0,0.08
161,Speech,harmonic,-0.26,0.27,-0.0,-0.0,0.04
0,Speech,harmonic,-0.29,0.27,-0.0,-0.0,0.08
